,fid,GEOID,COUNTYFP,NAMELSAD,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,acs_2024_tracts_berkeley_oakland_sf_density_city,acs_2024_tracts_berkeley_oakland_sf_density_NAME,acs_2024_tracts_berkeley_oakland_sf_density_year,acs_2024_tracts_berkeley_oakland_sf_density_total_pop,acs_2024_tracts_berkeley_oakland_sf_density_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_poc,acs_2024_tracts_berkeley_oakland_sf_density_median_income,acs_2024_tracts_berkeley_oakland_sf_density_median_home_value,acs_2024_tracts_berkeley_oakland_sf_density_housing_units_total,acs_2024_tracts_berkeley_oakland_sf_density_owner_occupied,acs_2024_tracts_berkeley_oakland_sf_density_renter_occupied,acs_2024_tracts_berkeley_oakland_sf_density_homeownership_rate,acs_2024_tracts_berkeley_oakland_sf_density_area_sq_miles,acs_2024_tracts_berkeley_oakland_sf_density_pop_density,weight_supply_sum, Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
31,988,6001421600,1,Census Tract 4216,218390.0,20609.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4216; Alameda County; California,2024.0,4008.0,2735.0,73.0,431.0,283.0,0.6823852295409182,0.0182135728542914,0.1075349301397205,0.0706087824351297,0.3176147704590818,232344.0,1387000.0,1609.0,1293.0,316.0,0.8036047234307023,0.510004763402226,7858.750128651262,381103456.54,95085.693,Census Tract 4216; Alameda County; California,641,776,662,1929,Census Tract 4216; Alameda County; California,19,103,145,2749
32,1242,6001422300,1,Census Tract 4223,93750.0,19397.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4223; Alameda County; California,2024.0,3770.0,1578.0,622.0,850.0,326.0,0.4185676392572944,0.1649867374005305,0.2254641909814323,0.086472148541114,0.5814323607427055,86071.0,1544000.0,1692.0,564.0,1128.0,0.3333333333333333,0.2163849184094061,17422.656013701737,528132669.62,140088.241,Census Tract 4223; Alameda County; California,566,1330,481,1393,Census Tract 4223; Alameda County; California,95,249,434,1944
33,1243,6001422400,1,Census Tract 4224,69717.0,16049.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4224; Alameda County; California,2024.0,4096.0,1806.0,153.0,1517.0,155.0,0.44091796875,0.037353515625,0.370361328125,0.037841796875,0.55908203125,88902.0,1184100.0,2013.0,403.0,1610.0,0.2001987083954297,0.1839925667755118,22261.768895248377,556572456.54,135881.947,Census Tract 4224; Alameda County; California,185,2658,374,879,Census Tract 4224; Alameda County; California,89,41,187,2504
34,48,6001982100,1,Census Tract 9821,,,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 9821; Alameda County; California,2024.0,1104.0,427.0,107.0,339.0,184.0,0.3867753623188406,0.0969202898550724,0.3070652173913043,0.1666666666666666,0.6132246376811594,152250.0,,27.0,3.0,24.0,0.1111111111111111,0.6570733696316358,1680.1776651196767,439817656.54,398385.558,Census Tract 9821; Alameda County; California,26,1041,22,15,Census Tract 9821; Alameda County; California,0,0,7,102
35,948,6001422800,1,Census Tract 4228,26056.0,7471.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4228; Alameda County; California,2024.0,9850.0,2246.0,698.0,3692.0,2261.0,0.2280203045685279,0.0708629441624365,0.3748223350253807,0.2295431472081218,0.771979695431472,32026.0,,1614.0,19.0,1595.0,0.0117719950433705,0.157251312466134,62638.586893329215,360167756.54,36565.254,Census Tract 4228; Alameda County; California,181,9020,397,252,Census Tract 4228; Alameda County; California,28,70,206,973
36,467,6001422500,1,Census Tract 4225,58558.0,33524.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4225; Alameda County; California,2024.0,4481.0,1943.0,288.0,1252.0,645.0,0.4336085695157331,0.0642713679982146,0.279401919214461,0.1439410845793349,0.5663914304842669,53041.0,1201800.0,1694.0,254.0,1440.0,0.1499409681227863,0.1808395529757753,24778.871249478587,415311456.54,92682.762,Census Tract 4225; Alameda County; California,157,2785,612,927,Census Tract 4225; Alameda County; California,214,259,284,1465
37,543,6001423602,1,Census Tract 4236.02,59297.0,18327.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4236.02; Alameda County; California,2024.0,5621.0,2577.0,189.0,1607.0,812.0,0.4584593488703077,0.0336239103362391,0.285892190001779,0.1444582814445828,0.5415406511296923,53952.0,909500.0,2255.0,664.0,1591.0,0.2944567627494456,0.1602098823965387,35085.22642871275,332509100.0,59154.795,Census Tract 4236.02; Alameda County; California,345,3599,452,1225,Census Tract 4236.02; Alameda County; California,123,105,759,1675
38,1004,6001423601,1,Census Tract 4236.01,155857.0,18596.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4236.01; Alameda County; California,2024.0,2603.0,1578.0,56.0,403.0,297.0,0.606223588167499,0.0215136381098732,0.1548213599692662,0.114099116404149,0.393776411832501,166310.0,1421900.0,1136.0,555.0,581.0,0.488556338028169,0.1984587501293889,13116.075750265103,386881800.0,148629.197,Census Tract 4236.01; Alameda County; California,305,800,439,1059,Census Tract 4236.01; Alameda County; California,71,69,348,1558
39,974,6001423902,1,Census Tract 4239.02,171583.0,30319.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4239.02; Alameda County; California,2024.0,1537.0,953.0,91.0,215.0,187.0,0.620039037085231,0.0592062459336369,0.1398828887443071,0.121665582303188,0.379960962914769,165893.0,1497200.0,702.0,227.0,475.0,0.3233618233618233,0.1104834385732253,13911.587291712676,416604800.0,271050.618,Census Tract 4239.02; Alameda County; California,169,469,386,513,Census Tract 4239.02; Alameda County; California,29,37,95,939
40,995,6001400400,1,Census Tract 4004,158836.0,9038.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4004; Alameda County; California,2024.0,4399.0,2711.0,337.0,517.0,509.0,0.6162764264605592,0.0766083200727438,0.1175267106160491,0.115708115480791,0.3837235735394407,165134.0,1586700.0,1803.0,910.0,893.0,0.50471436494731,0.2788010968024936,15778.273652618773,593558700.0,134930.371,Census Tract 4004; Alameda County; California,992,811,1279,1317,Census Tract 4004; Alameda County; California,50,165,328,2771
41,954,6001400200,1,Census Tract 4002,225500.0,29169.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4002; Alameda County; California,2024.0,2203.0,1428.0,45.0,274.0,202.0,0.6482069904675443,0.020426690876078,0.1243758511121198,0.0916931457103949,0.3517930095324557,208438.0,1927600.0,879.0,537.0,342.0,0.6109215017064846,0.2232180115681303,9869.27526378221,488475600.0,221732.002,Census Tract 4002; Alameda County; California,389,450,476,888,Census Tract 4002; Alameda County; California,72,93,159,1426
42,468,6001422700,1,Census Tract 4227,42417.0,42276.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4227; Alameda County; California,2024.0,5154.0,1747.0,168.0,1861.0,846.0,0.3389600310438494,0.0325960419091967,0.3610787737679472,0.1641443538998835,0.6610399689561506,,1202700.0,1002.0,130.0,872.0,0.1297405189620758,0.1302613816291165,39566.60013536933,209542600.0,40656.306,Census Tract 4227; Alameda County; California,98,4544,301,211,Census Tract 4227; Alameda County; California,24,35,135,1009
43,363,6001423700,1,Census Tract 4237,108750.0,25957.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4237; Alameda County; California,2024.0,3381.0,1930.0,117.0,661.0,436.0,0.5708370304643596,0.0346051464063886,0.1955042886719905,0.1289559301981662,0.4291629695356403,95833.0,2000001.0,1152.0,500.0,652.0,0.4340277777777778,0.2794641670708404,12098.152100991758,307414200.0,90924.046,Census Tract 4237; Alameda County; California,501,1542,456,882,Census Tract 4237; Alameda County; California,9,128,203,1415
44,364,6001423800,1,Census Tract 4238,191838.0,36869.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4238; Alameda County; California,2024.0,3397.0,2390.0,0.0,412.0,196.0,0.7035619664409773,0.0,0.1212834854283191,0.0576979687959964,0.2964380335590226,184871.0,2000001.0,1431.0,1024.0,407.0,0.7155835080363382,0.4159563409835084,8166.7224785369535,448765900.0,132106.535,Census Tract 4238; Alameda County; California,580,454,643,1720,Census Tract 4238; Alameda County; California,57,48,246,2324
45,68,6001404300,1,Census Tract 4043,227237.0,58110.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4043; Alameda County; California,2024.0,3600.0,2585.0,87.0,407.0,219.0,0.7180555555555556,0.0241666666666666,0.1130555555555555,0.0608333333333333,0.2819444444444444,232386.0,2000001.0,1453.0,1317.0,136.0,0.9064005505849966,0.7161583206827863,5026.821438823409,337685000.0,93801.389,Census Tract 4043; Alameda County; California,765,445,656,1734,Census Tract 4043; Alameda County; California,0,105,265,2239
46,52,6001420401,1,Census Tract 4204.01,72708.0,21401.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4204.01; Alameda County; California,2024.0,1406.0,506.0,5.0,506.0,283.0,0.3598862019914651,0.003556187766714,0.3598862019914651,0.201280227596017,0.6401137980085349,92344.0,,449.0,0.0,449.0,0.0,0.0766176360870765,18350.86635147644,217469608.86,154672.553,Census Tract 4204.01; Alameda County; California,233,747,220,206,Census Tract 4204.01; Alameda County; California,46,22,84,607
47,929,6001400100,1,Census Tract 4001,234236.0,42845.0,1013,Berkeley,Alameda County,Berkeley,606000,City,City of Berkeley,2409837,Berkeley,Census Tract 4001; Alameda County; California,2024.0,3132.0,2051.0,156.0,544.0,214.0,0.6548531289910601,0.0498084291187739,0.1736909323116219,0.0683269476372924,0.3451468710089399,250001.0,1790500.0,1337.0,1256.0,81.0,0.9394166043380704,2.6834107245618166,1167.1713060293575,296494200.0,94666.092,Census Tract 4001; Alameda County; California,585,282,461,1804,Census Tract 4001; Alameda County; California,0,40,382,2066
48,169,6001425101,1,Census Tract 4251.01,81722.0,22140.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Berkeley,Census Tract 4251.01; Alameda County; California,2024.0,1601.0,705.0,61.0,487.0,179.0,0.4403497813866333,0.038101186758276,0.3041848844472204,0.1118051217988757,0.5596502186133667,95435.0,516000.0,1260.0,556.0,704.0,0.4412698412698412,0.4534252555508957,3530.9016875446014,136545656.54,85287.731,Census Tract 4251.01; Alameda County; California,43,517,221,820,Census Tract 4251.01; Alameda County; California,7,74,457,967
49,979,6001400300,1,Census Tract 4003,164000.0,44675.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4003; Alameda County; California,2024.0,5990.0,3486.0,518.0,475.0,571.0,0.5819699499165275,0.0864774624373956,0.0792988313856427,0.0953255425709515,0.4180300500834725,176618.0,1751200.0,2888.0,1245.0,1643.0,0.4310941828254848,0.4293613306080973,13950.953597792475,515591400.0,86075.359,Census Tract 4003; Alameda County; California,879,1393,1258,2460,Census Tract 4003; Alameda County; California,95,257,489,3948
50,1223,6001428700,1,Census Tract 4287,117153.0,53698.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,San Francisco,Census Tract 4287; Alameda County; California,2024.0,5600.0,1293.0,738.0,2273.0,872.0,0.2308928571428571,0.1317857142857142,0.4058928571428571,0.1557142857142857,0.7691071428571429,191528.0,1426900.0,1787.0,854.0,933.0,0.4778959149412423,3.4256445114849763,1634.7288754642163,110004900.0,19643.732,Census Tract 4287; Alameda County; California,1653,1139,1399,1409,Census Tract 4287; Alameda County; California,251,489,729,2152
51,334,6001409400,1,Census Tract 4094,66602.0,32782.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4094; Alameda County; California,2024.0,4983.0,132.0,826.0,455.0,3498.0,0.0264900662251655,0.1657635962271723,0.0913104555488661,0.7019867549668874,0.9735099337748344,88707.0,630600.0,1348.0,688.0,660.0,0.5103857566765578,0.4800794777572773,10379.531371093824,101156400.0,20300.301,Census Tract 4094; Alameda County; California,1381,1185,1352,1065,Census Tract 4094; Alameda County; California,1141,1005,455,403
52,339,6001410200,1,Census Tract 4102,75106.0,9797.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4102; Alameda County; California,2024.0,3409.0,325.0,918.0,101.0,1667.0,0.0953358756233499,0.2692871809914931,0.0296274567321795,0.4889997066588442,0.90466412437665,81075.0,634800.0,1110.0,491.0,619.0,0.4423423423423423,0.2267846877948701,15031.87906179754,169567700.0,49741.185,Census Tract 4102; Alameda County; California,799,730,859,1021,Census Tract 4102; Alameda County; California,696,630,752,286
53,338,6001410100,1,Census Tract 4101,84135.0,17999.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4101; Alameda County; California,2024.0,2833.0,287.0,1325.0,371.0,687.0,0.1013060360042358,0.4677020825979527,0.1309565831274267,0.2424991175432403,0.8986939639957642,86813.0,706000.0,1059.0,694.0,365.0,0.6553352219074599,0.317404943702613,8925.506852389575,154306400.0,54467.49,Census Tract 4101; Alameda County; California,601,588,884,760,Census Tract 4101; Alameda County; California,227,561,512,671
54,335,6001409500,1,Census Tract 4095,54000.0,23814.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4095; Alameda County; California,2024.0,4548.0,690.0,677.0,39.0,2995.0,0.1517150395778364,0.1488566402814423,0.008575197889182,0.6585312225153914,0.8482849604221636,69583.0,460500.0,1085.0,330.0,755.0,0.304147465437788,0.3250062730239596,13993.576055268077,94719100.0,20826.539,Census Tract 4095; Alameda County; California,1190,1392,1070,896,Census Tract 4095; Alameda County; California,1060,965,469,304
55,336,6001409600,1,Census Tract 4096,54012.0,8720.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4096; Alameda County; California,2024.0,5442.0,75.0,1560.0,0.0,3700.0,0.0137816979051819,0.2866593164277839,0.0,0.6798970966556414,0.986218302094818,62903.0,537500.0,1682.0,743.0,939.0,0.4417360285374554,0.2861980591910022,19014.803997563555,101520000.0,18654.906,Census Tract 4096; Alameda County; California,1406,1683,755,1598,Census Tract 4096; Alameda County; California,1234,1080,643,500
56,308,6001408900,1,Census Tract 4089,44077.0,12213.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4089; Alameda County; California,2024.0,3958.0,120.0,744.0,86.0,3008.0,0.0303183425972713,0.1879737241030823,0.0217281455280444,0.7599797877716018,0.9696816574027286,48125.0,473100.0,1179.0,363.0,816.0,0.3078880407124681,0.3185154313489284,12426.399509868885,108980800.0,27534.31,Census Tract 4089; Alameda County; California,870,1049,886,1153,Census Tract 4089; Alameda County; California,1194,730,650,158
57,337,6001409700,1,Census Tract 4097,47161.0,9483.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4097; Alameda County; California,2024.0,5543.0,293.0,1857.0,344.0,2429.0,0.05285946238499,0.3350171387335378,0.0620602561789644,0.4382103554032112,0.94714053761501,37237.0,583800.0,1742.0,550.0,1192.0,0.3157290470723307,0.3152948497281838,17580.369627916945,86264200.0,15562.728,Census Tract 4097; Alameda County; California,1584,1385,1227,1347,Census Tract 4097; Alameda County; California,995,973,1018,447
58,307,6001408800,1,Census Tract 4088,44100.0,18518.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4088; Alameda County; California,2024.0,7461.0,640.0,2329.0,545.0,3189.0,0.0857793861412679,0.3121565473797078,0.0730465085109234,0.4274225975070366,0.914220613858732,42759.0,559100.0,2397.0,442.0,1955.0,0.1843971631205673,0.4571601458652081,16320.320280499356,137757700.0,18463.705,Census Tract 4088; Alameda County; California,2233,2041,1299,1888,Census Tract 4088; Alameda County; California,1428,1228,1344,500
59,357,6001407300,1,Census Tract 4073,77813.0,19635.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4073; Alameda County; California,2024.0,2513.0,343.0,176.0,341.0,1578.0,0.1364902506963788,0.0700358137684043,0.1356943891762833,0.6279347393553522,0.8635097493036212,81917.0,565000.0,701.0,297.0,404.0,0.4236804564907275,0.997739277651007,2518.6940679697354,249243400.0,99181.616,Census Tract 4073; Alameda County; California,513,729,707,564,Census Tract 4073; Alameda County; California,613,299,355,455
60,304,6001408500,1,Census Tract 4085,61750.0,26609.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4085; Alameda County; California,2024.0,5263.0,82.0,1792.0,380.0,2451.0,0.0155804674140224,0.3404902147064412,0.0722021660649819,0.4657039711191336,0.9844195325859776,57303.0,611200.0,1729.0,713.0,1016.0,0.4123770965876229,0.3212123180962322,16384.801277836592,98358000.0,18688.581,Census Tract 4085; Alameda County; California,1335,1373,920,1635,Census Tract 4085; Alameda County; California,983,893,979,634
61,305,6001408600,1,Census Tract 4086,80114.0,29019.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4086; Alameda County; California,2024.0,5925.0,563.0,1870.0,294.0,2926.0,0.0950210970464135,0.3156118143459915,0.0496202531645569,0.4938396624472574,0.9049789029535864,77083.0,631200.0,2054.0,969.0,1085.0,0.4717624148003895,0.4104489389702124,14435.4131231656,121569300.0,20518.025,Census Tract 4086; Alameda County; California,1472,1401,1181,1871,Census Tract 4086; Alameda County; California,1008,894,1168,996
62,306,6001408700,1,Census Tract 4087,45500.0,24965.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4087; Alameda County; California,2024.0,7280.0,561.0,2004.0,536.0,4052.0,0.0770604395604395,0.2752747252747253,0.0736263736263736,0.5565934065934066,0.9229395604395604,53116.0,699900.0,2757.0,1033.0,1724.0,0.3746826260428001,0.4390888628035136,16579.787411409936,134397900.0,18461.25,Census Tract 4087; Alameda County; California,1680,1692,1438,2470,Census Tract 4087; Alameda County; California,1020,1717,864,1331
63,358,6001407400,1,Census Tract 4074,57961.0,27516.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4074; Alameda County; California,2024.0,4311.0,243.0,1795.0,381.0,1776.0,0.0563674321503131,0.4163767107399675,0.0883785664578984,0.4119693806541405,0.9436325678496869,70991.0,632400.0,1355.0,417.0,938.0,0.3077490774907749,0.1979218610113767,21781.32308361935,229967300.0,53344.305,Census Tract 4074; Alameda County; California,896,882,1118,1415,Census Tract 4074; Alameda County; California,712,848,932,564
64,302,6001408200,1,Census Tract 4082,79821.0,6291.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4082; Alameda County; California,2024.0,4504.0,824.0,1960.0,196.0,1281.0,0.1829484902309058,0.4351687388987567,0.0435168738898756,0.2844138543516873,0.8170515097690941,86624.0,839100.0,1837.0,1079.0,758.0,0.5873707131192161,0.3490786128802556,12902.537806133105,178320200.0,39591.519,Census Tract 4082; Alameda County; California,1045,859,1106,1494,Census Tract 4082; Alameda County; California,314,387,937,1570
65,360,6001407700,1,Census Tract 4077,116814.0,9490.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4077; Alameda County; California,2024.0,4271.0,1866.0,1308.0,239.0,482.0,0.4369000234137204,0.3062514633575275,0.0559587918520252,0.1128541325216576,0.5630999765862796,128011.0,922200.0,1755.0,1290.0,465.0,0.7350427350427351,0.3507902535500192,12175.366780511187,140037900.0,32788.082,Census Tract 4077; Alameda County; California,964,539,1223,1545,Census Tract 4077; Alameda County; California,183,518,580,1793
66,355,6001407200,1,Census Tract 4072,59937.0,9969.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4072; Alameda County; California,2024.0,6672.0,594.0,119.0,568.0,5093.0,0.0890287769784172,0.0178357314148681,0.0851318944844124,0.7633393285371702,0.9109712230215828,75993.0,613200.0,1927.0,561.0,1366.0,0.2911261027503892,0.275432796576691,24223.69479206976,290267700.0,43505.351,Census Tract 4072; Alameda County; California,1696,1591,1745,1640,Census Tract 4072; Alameda County; California,1568,1110,817,975
67,359,6001407600,1,Census Tract 4076,86761.0,22815.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4076; Alameda County; California,2024.0,6771.0,1867.0,598.0,785.0,2998.0,0.2757347511445872,0.088317826022744,0.1159356077388864,0.4427706394919509,0.7242652488554128,75132.0,839700.0,2108.0,1062.0,1046.0,0.5037950664136622,0.3957380438458872,17109.803076291646,285509100.0,42166.46,Census Tract 4076; Alameda County; California,1679,1994,1685,1413,Census Tract 4076; Alameda County; California,918,724,1064,1401
68,361,6001407800,1,Census Tract 4078,113438.0,23255.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4078; Alameda County; California,2024.0,2523.0,859.0,499.0,198.0,858.0,0.3404676971858898,0.1977804201347602,0.0784780023781212,0.3400713436385256,0.6595323028141102,105179.0,897900.0,751.0,534.0,217.0,0.711051930758988,0.4715216046596399,5350.762245181079,221606600.0,87834.562,Census Tract 4078; Alameda County; California,509,795,545,674,Census Tract 4078; Alameda County; California,281,104,251,878
69,436,6001428301,1,Census Tract 4283.01,191875.0,14967.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4283.01; Alameda County; California,2024.0,6618.0,1951.0,68.0,2864.0,1264.0,0.294802055001511,0.0102750075551526,0.432759141734663,0.1909942580840133,0.705197944998489,177551.0,989200.0,2241.0,1971.0,270.0,0.8795180722891566,1.7585422026748492,3763.344428091416,22053000.0,3332.276,Census Tract 4283.01; Alameda County; California,1736,663,1810,2409,Census Tract 4283.01; Alameda County; California,456,323,655,3121
70,477,6001427100,1,Census Tract 4271,215045.0,49975.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4271; Alameda County; California,2024.0,4036.0,2365.0,43.0,639.0,584.0,0.58597621407334,0.0106541129831516,0.1583250743310208,0.1446977205153617,0.41402378592666,233846.0,1429500.0,1356.0,1102.0,254.0,0.8126843657817109,0.4552303729169559,8865.84077011104,104312400.0,25845.491,Census Tract 4271; Alameda County; California,972,373,1115,1576,Census Tract 4271; Alameda County; California,156,188,676,1865
71,478,6001427200,1,Census Tract 4272,118571.0,33447.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4272; Alameda County; California,2024.0,4138.0,1620.0,138.0,1399.0,511.0,0.3914934751087482,0.0333494441759304,0.3380860318994683,0.1234896085065248,0.6085065248912518,110926.0,1106900.0,1470.0,553.0,917.0,0.3761904761904762,0.7497125441109668,5519.448797414712,125964600.0,30440.938,Census Tract 4272; Alameda County; California,967,704,1146,1321,Census Tract 4272; Alameda County; California,182,378,780,1572
72,504,6001427300,1,Census Tract 4273,124432.0,38561.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4273; Alameda County; California,2024.0,5556.0,1687.0,833.0,1745.0,617.0,0.3036357091432685,0.1499280057595392,0.3140748740100792,0.1110511159107271,0.6963642908567315,141594.0,1166500.0,2144.0,953.0,1191.0,0.4444962686567164,1.0729965639095984,5178.022173487689,110004900.0,19799.298,Census Tract 4273; Alameda County; California,1478,1251,1448,1379,Census Tract 4273; Alameda County; California,150,395,875,2364
73,615,6001432200,1,Census Tract 4322,94276.0,21612.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4322; Alameda County; California,2024.0,3904.0,1076.0,364.0,526.0,1593.0,0.2756147540983606,0.0932377049180328,0.134733606557377,0.4080430327868852,0.7243852459016393,85000.0,994100.0,1498.0,721.0,777.0,0.4813084112149532,0.3976282634104138,9818.21555267682,110494500.0,28302.894,Census Tract 4322; Alameda County; California,772,652,1038,1442,Census Tract 4322; Alameda County; California,299,632,917,1034
74,616,6001432300,1,Census Tract 4323,154028.0,28148.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4323; Alameda County; California,2024.0,4700.0,1023.0,413.0,1360.0,1614.0,0.2176595744680851,0.0878723404255319,0.2893617021276595,0.3434042553191489,0.7823404255319149,147188.0,867700.0,1728.0,1257.0,471.0,0.7274305555555556,0.4005880641894314,11732.750973272754,107204400.0,22809.447,Census Tract 4323; Alameda County; California,948,843,959,1950,Census Tract 4323; Alameda County; California,415,488,906,1681
75,677,6001407101,1,Census Tract 4071.01,48281.0,9470.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4071.01; Alameda County; California,2024.0,3545.0,352.0,435.0,767.0,1657.0,0.0992947813822285,0.1227080394922426,0.216361071932299,0.4674188998589563,0.9007052186177715,68636.0,669200.0,1156.0,475.0,681.0,0.4108996539792388,0.1429870724830906,24792.45108273145,230613300.0,65053.117,Census Tract 4071.01; Alameda County; California,754,836,979,976,Census Tract 4071.01; Alameda County; California,611,873,420,642
76,678,6001407102,1,Census Tract 4071.02,70284.0,25805.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4071.02; Alameda County; California,2024.0,3996.0,375.0,746.0,1057.0,1636.0,0.0938438438438438,0.1866866866866867,0.2645145145145145,0.4094094094094094,0.9061561561561562,83125.0,696800.0,1327.0,813.0,514.0,0.6126601356443104,0.2549644649063248,15672.772287966289,300164300.0,75116.191,Census Tract 4071.02; Alameda County; California,756,1135,724,1381,Census Tract 4071.02; Alameda County; California,608,839,600,589
77,680,6001406201,1,Census Tract 4062.01,50417.0,19883.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4062.01; Alameda County; California,2024.0,5344.0,437.0,358.0,970.0,3283.0,0.0817739520958083,0.0669910179640718,0.1815119760479042,0.6143338323353293,0.9182260479041916,74635.0,762300.0,1506.0,320.0,1186.0,0.2124833997343957,0.1572999420288784,33973.31194832165,189986100.0,35551.291,Census Tract 4062.01; Alameda County; California,1265,1781,986,1312,Census Tract 4062.01; Alameda County; California,1246,961,710,616
